"Time (s)"	"Linear Acceleration x (m/s^2)"	"Linear Acceleration y (m/s^2)"	"Linear Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
1.310288938E1	2.927345074E0	2.728764567E0	-4.196733200E0	5.798971874E0
1.311288438E1	2.904557013E0	2.249038384E0	-4.681400719E0	5.950641796E0
1.312287838E1	3.140545959E0	1.908286922E0	-4.651098694E0	5.927672980E0
1.313287337E1	3.272822841E0	2.128572585E0	-5.060314327E0	6.391320027E0
1.314286838E1	3.143156156E0	2.503619283E0	-5.528393880E0	6.834521126E0
1.315286238E1	2.971010326E0	2.817227970E0	-5.596715671E0	6.934472013E0
1.316285738E1	2.507626380E0	3.293786863E0	-6.141029468E0	7.406042458E0
1.317285138E1	2.053068074E0	3.414244183E0	-6.931832641E0	7.995152007E0
1.318284638E1	1.798667708E0	3.200820812E0	-7.527735252E0	8.375395956E0
1.319284038E1	1.610381809E0	2.908623751E0	-7.836780480E0	8.512846174E0
1.320283538E1	1.654840675E0	2.641981947E0	-8.274728746E0	8.842494110E0
1.321282938E1	1.694524119E0	2.256729665E0	-8.672112538E0	9.119746523E0
1.322282437E1	1.724989867E0	2.125222569E0	-9.019697934E0	9.425874592E0
1.323281837E1	1.850286051E0	2.433493333E0	-9.233867995E0	9.726755184E0
1.324281337E1	1.807574041E0	2.663656406E0	-9.267067316E0	9.810245970E0
1.325280737E1	1.709558773E0	3.075717294E0	-9.314971215E0	9.957475423E0
1.326280238E1	1.739117471E0	3.419736473E0	-9.257015952E0	1.002055245E1
1.327279638E1	1.833436860E0	3.492482852E0	-9.363275648E0	1.016020955E1
1.328279138E1	1.880777380E0	3.330748575E0	-9.436407943E0	1.018219055E1
1.329278538E1	1.853601860E0	3.009910683E0	-9.685877645E0	1.031075302E1
1.330278038E1	1.982007301E0	2.532805660E0	-9.780817716E0	1.029601149E1
1.331277438E1	2.036056623E0	1.876101946E0	-9.754235689E0	1.013954629E1
1.332276937E1	2.027475688E0	1.602935526E0	-9.695121508E0	1.003371522E1
1.333276437E1	1.909813337E0	1.272604387E0	-9.744512939E0	1.001111589E1
1.334275837E1	1.808547456E0	1.173434732E0	-9.907363157E0	1.013921287E1
1.335275338E1	1.782128128E0	1.293016432E0	-9.850352805E0	1.009342967E1
1.336274738E1	1.757321461E0	1.333715684E0	-9.681049599E0	9.929234491E0
1.337274238E1	1.709674986E0	1.313025019E0	-9.499487706E0	9.741010724E0
1.338273638E1	1.761716229E0	1.145870373E0	-9.481030970E0	9.711159108E0
1.339273138E1	1.789846452E0	8.236616009E-1	-9.354904189E0	9.560136042E0
1.340272538E1	1.701422080E0	5.341832033E-1	-9.308839824E0	9.478116251E0
1.341272037E1	1.687679223E0	8.426948726E-2	-9.371962271E0	9.523079298E0
1.342271437E1	1.499750589E0	-1.613492382E-1	-9.568198922E0	9.686367534E0
1.343270937E1	1.301296966E0	-1.388111454E-1	-9.839603283E0	9.926249801E0
1.344270337E1	1.204743502E0	1.031305584E-1	-9.792808601E0	9.867175032E0
1.345269838E1	1.221236890E0	4.534936738E-1	-9.565918508E0	9.654215294E0
1.346269238E1	1.316304869E0	6.428449354E-1	-9.327115297E0	9.441450518E0
1.347268738E1	1.427296570E0	8.179167116E-1	-8.944420295E0	9.094438831E0
1.348268138E1	1.645458525E0	1.026838312E0	-8.649820613E0	8.864610951E0
1.349267638E1	1.716231615E0	1.241712962E0	-8.182432201E0	8.452188992E0
1.350267137E1	1.744070501E0	1.517125297E0	-7.764259803E0	8.101060509E0
1.351266537E1	1.807513230E0	1.781934877E0	-7.485860417E0	7.904460903E0
1.352266037E1	1.875399988E0	1.959953942E0	-7.234879210E0	7.726708339E0
1.353265437E1	2.040725333E0	1.844194860E0	-7.327809008E0	7.827030052E0
1.354264938E1	2.169920440E0	1.557570196E0	-7.478479477E0	7.941173396E0
1.355264338E1	2.417130485E0	1.190895980E0	-7.543471863E0	8.010288432E0
1.356263838E1	3.042818812E0	1.051341653E0	-7.323753380E0	8.000089322E0
1.357263238E1	3.292560117E0	1.235636243E0	-6.547644260E0	7.432320930E0
1.358262738E1	3.528727988E0	1.583718359E0	-5.849631722E0	7.012722463E0
1.359262138E1	3.445319503E0	1.902855735E0	-5.767300587E0	6.982323574E0
1.360261638E1	2.863605161E0	2.305160252E0	-5.780146335E0	6.850116054E0
1.361261038E1	2.339449348E0	2.405649915E0	-5.754250771E0	6.661199344E0
1.362260537E1	1.940814836E0	2.391885862E0	-5.972008683E0	6.719580933E0
1.363259937E1	1.976555357E0	1.933990989E0	-5.701339901E0	6.336589690E0
1.364259438E1	2.391623468E0	1.183813832E0	-5.496004983E0	6.109611181E0
1.365258838E1	2.733234471E0	7.023979497E-1	-4.885563855E0	5.642044642E0
1.366258338E1	2.685026517E0	5.297498444E-1	-4.179497947E0	4.995818790E0
1.367257838E1	2.539087031E0	1.174798157E0	-3.762621877E0	4.688756450E0
1.368257238E1	2.137504499E0	2.083195122E0	-2.822240496E0	4.107757152E0
1.369256738E1	1.323789451E0	3.066443610E0	-1.573935968E0	3.692258029E0
1.370256138E1	1.043443381E0	3.942982752E0	-9.201196092E-1	4.181208816E0
1.371255637E1	9.703840292E-1	4.221093870E0	-5.384478700E-1	4.364539464E0
1.372255037E1	1.093220143E0	4.058100687E0	-3.039318377E-1	4.213749640E0
1.373254537E1	1.238441737E0	4.112442078E0	-3.041072541E-1	4.305624113E0
1.374253937E1	1.623407651E0	4.236874628E0	1.837779880E-3	4.537241716E0
1.375253438E1	1.862249454E0	4.411166678E0	1.006782947E0	4.892849516E0
1.376252838E1	1.922242617E0	4.824418936E0	2.267063742E0	5.666534458E0
1.377252338E1	1.742729735E0	5.198613256E0	4.011221513E0	6.793569367E0
1.378251738E1	1.458493951E0	5.485042039E0	5.648929553E0	8.007702284E0
1.379251238E1	1.088592803E0	5.450773847E0	6.586144667E0	8.618194207E0
1.380250638E1	6.813663921E-1	5.748883612E0	6.700861775E0	8.855251068E0
1.381250137E1	3.738243738E-1	6.105283100E0	6.256855209E0	8.749997914E0
1.382249537E1	6.285603337E-2	5.929589472E0	5.468348238E0	8.066400352E0
1.383249037E1	1.830379497E-3	6.096172553E0	5.086608086E0	7.939578388E0
1.384248437E1	-2.553634392E-3	6.043283318E0	5.718068785E0	8.319710958E0
1.385247938E1	-1.160447189E-1	6.566867566E0	7.685366246E0	1.010950396E1
1.386247438E1	-3.164480951E-1	6.972344490E0	9.786726328E0	1.202055487E1
1.387246838E1	-4.138646083E-1	7.006304533E0	1.115511454E1	1.317938419E1
1.388246338E1	-4.545515447E-1	7.250056243E0	1.183840262E1	1.388948196E1
1.389245738E1	-1.423405248E-1	7.166223543E0	1.144328170E1	1.350272997E1
1.390245237E1	1.925660607E-1	6.255149576E0	1.097083837E1	1.263025227E1
1.391244637E1	1.746136103E-1	5.367677311E0	1.064691198E1	1.192472994E1
1.392244137E1	-8.783764098E-2	4.669581742E0	1.098218664E1	1.193403254E1
1.393243537E1	-9.364770488E-1	3.582790174E0	1.191429948E1	1.247653424E1
1.394243038E1	-1.663875939E0	3.329277708E0	1.251248835E1	1.305430725E1
1.395242438E1	-2.591627480E0	3.339716157E0	1.242151269E1	1.312113618E1
1.396241988E1	-3.279146897E0	3.610976093E0	1.209501820E1	1.304152668E1
1.397241388E1	-3.809059586E0	3.865784302E0	1.184436327E1	1.302851352E1
1.398240888E1	-4.061819516E0	3.439144551E0	1.129299188E1	1.248430049E1
1.399240288E1	-4.322372907E0	2.596255551E0	1.120419139E1	1.228647041E1
1.400239787E1	-4.483896685E0	2.327802864E0	1.161153884E1	1.266301030E1
1.401239187E1	-4.506023426E0	2.381334708E0	1.193057696E1	1.297357578E1
1.402238687E1	-4.405590188E0	2.250744163E0	1.195358224E1	1.293689308E1
1.403238188E1	-4.115498710E0	2.331866679E0	1.198059404E1	1.288058870E1
1.404237588E1	-3.715379005E0	2.409658036E0	1.192305627E1	1.271887431E1
1.405237088E1	-3.281078232E0	2.531076638E0	1.204725814E1	1.274002559E1
1.406236488E1	-2.689872397E0	2.619300597E0	1.225631598E1	1.281848004E1
1.407235988E1	-2.014498524E0	2.910559180E0	1.271161294E1	1.319525152E1
1.408235388E1	-1.435271880E0	3.374374359E0	1.296907403E1	1.347751049E1
1.409234887E1	-1.052624679E0	3.696132018E0	1.311701560E1	1.366841282E1
1.410234287E1	-9.841567071E-1	4.398836362E0	1.305397443E1	1.381030681E1
1.411233787E1	-1.099590100E0	5.402991570E0	1.272694785E1	1.386998983E1
1.412233187E1	-1.267346570E0	6.086126452E0	1.190978192E1	1.343465697E1
1.413232688E1	-1.307849941E0	6.195149542E0	1.106720048E1	1.275042257E1
1.414232088E1	-1.094158036E0	6.101102926E0	1.038978301E1	1.209827383E1
1.415231588E1	-7.462921205E-1	5.939140899E0	1.004680756E1	1.169481460E1
1.416230988E1	-1.449236968E-1	5.636483170E0	1.001105534E1	1.148965511E1
1.417230488E1	3.633273792E-1	5.631117765E0	9.944630971E0	1.143403600E1
1.418229888E1	1.235637120E0	5.858058729E0	9.848983387E0	1.152588933E1
1.419229387E1	1.876236140E0	6.504122264E0	9.537951275E0	1.169599859E1
1.420228787E1	2.216091370E0	7.224957070E0	8.643184023E0	1.148110168E1
1.421228287E1	2.580771832E0	7.468378996E0	7.584283674E0	1.095255344E1
1.422227788E1	2.862097456E0	7.565588956E0	6.277651416E0	1.023907444E1
1.423227188E1	2.951839353E0	7.856576228E0	5.031384643E0	9.785396109E0
1.424226688E1	3.017817288E0	7.819810690E0	4.005659641E0	9.289885337E0
1.425226088E1	3.037551641E0	7.651104485E0	2.659928806E0	8.651089011E0
1.426225588E1	3.240718119E0	7.467706566E0	1.505965594E0	8.278697220E0
1.427224988E1	3.613176985E0	7.048567039E0	6.153627294E-1	7.944558925E0
1.428224488E1	3.948121285E0	6.805153883E0	-8.109737277E-2	7.867932247E0
1.429223887E1	4.461274100E0	6.545603582E0	-7.852600121E-1	7.960183800E0
1.430223387E1	4.549595708E0	6.591114215E0	-1.523283877E0	8.152423043E0
1.431222787E1	4.454304219E0	6.832113640E0	-2.507323494E0	8.532600657E0
1.432222288E1	4.263967994E0	6.762086216E0	-3.387129475E0	8.682158668E0
1.433221688E1	3.761574056E0	6.726090172E0	-4.372972957E0	8.860734781E0
1.434221188E1	3.291167603E0	6.578758464E0	-5.505137165E0	9.187947666E0
1.435220588E1	3.053474486E0	6.333690546E0	-6.439135140E0	9.534243742E0
1.436220088E1	2.870823549E0	5.993219458E0	-6.850223052E0	9.543891406E0
1.437219488E1	2.866148407E0	5.709948757E0	-6.909720810E0	9.410768469E0
1.438218988E1	2.897582454E0	5.594379709E0	-7.044501470E0	9.450823740E0
1.439218388E1	2.736153694E0	5.590539258E0	-7.680446398E0	9.885844582E0
1.440217887E1	2.426516143E0	5.566335293E0	-7.977039396E0	1.002522951E1
1.441217388E1	2.368309889E0	5.523155944E0	-8.288862635E0	1.023813397E1
1.442216788E1	2.180073106E0	5.215122870E0	-8.775725784E0	1.043856256E1
1.443216288E1	1.788707853E0	4.973314190E0	-9.250531390E0	1.065390355E1
1.444215688E1	1.379287421E0	4.718442830E0	-9.773230954E0	1.093993509E1
1.445215188E1	1.164994715E0	3.977502666E0	-1.011330092E1	1.092962011E1
1.446214588E1	9.223215245E-1	3.261098881E0	-1.033789715E1	1.087922610E1
1.447214088E1	6.362307112E-1	2.936513216E0	-1.047366015E1	1.089612116E1
1.448213488E1	3.353809409E-1	2.792228200E0	-1.051426672E1	1.088387906E1
1.449212987E1	2.125038967E-1	2.762622285E0	-1.044971580E1	1.081081866E1
1.450212387E1	-2.060529560E-2	2.842027181E0	-1.041740642E1	1.079814334E1
1.451211887E1	-6.816596299E-2	2.916309332E0	-1.029105043E1	1.069650530E1
1.452211287E1	-7.024991065E-2	2.626761060E0	-1.022217842E1	1.055451279E1
1.453210788E1	-4.893929467E-2	2.122352756E0	-1.013440703E1	1.035437020E1
1.454210188E1	-7.097671956E-2	1.052793517E0	-1.046242764E1	1.051550304E1
1.455209688E1	-2.562007239E-1	-6.545314729E-2	-1.097914609E1	1.098232998E1
1.456209088E1	-3.896388629E-1	-6.229676181E-1	-1.107041177E1	1.109477012E1
1.457208588E1	-7.219871454E-1	-6.177068782E-1	-1.056242556E1	1.060507713E1
1.458208087E1	-1.056206391E0	-2.477985674E-1	-9.984017816E0	1.004278785E1
1.459207487E1	-1.264722194E0	3.200473487E-2	-9.596711115E0	9.679742287E0
1.460206987E1	-1.376767710E0	3.069063163E-1	-9.236326164E0	9.343414891E0
1.461206387E1	-1.400590874E0	6.485029936E-1	-9.140535908E0	9.269930292E0
1.462205888E1	-1.332658654E0	7.238817894E-1	-9.049957275E0	9.176149008E0
1.463205288E1	-1.087821116E0	5.226586336E-1	-8.971690539E0	9.052500094E0
1.464204788E1	-6.803017603E-1	2.597344887E-1	-8.950219563E0	8.979794136E0
1.465204188E1	-1.848237625E-1	1.266395813E-1	-8.699958733E0	8.702843177E0
1.466203688E1	3.045659682E-1	4.116673708E-2	-8.564348938E0	8.569861602E0
1.467203088E1	6.903833833E-1	-5.492874384E-3	-8.911494039E0	8.938198106E0
1.468202587E1	9.958680953E-1	2.554338616E-1	-8.863840985E0	8.923266035E0
1.469201987E1	1.210478451E0	6.972465527E-1	-8.689185238E0	8.800758544E0
1.470201487E1	1.429273367E0	1.291075741E0	-8.510041754E0	8.725279914E0
1.471200887E1	1.805173466E0	1.750064628E0	-8.009264570E0	8.394623065E0
1.472200388E1	2.034678873E0	1.945340289E0	-7.504663893E0	8.015250907E0
1.473199788E1	2.249115129E0	2.026778554E0	-6.912711661E0	7.546650427E0
1.474199288E1	2.644288673E0	2.045551332E0	-6.554770846E0	7.358095113E0
1.475198688E1	3.015039568E0	1.817754628E0	-6.592451473E0	7.473627761E0
1.476198188E1	3.213069559E0	1.292496907E0	-6.821784534E0	7.650562625E0
1.477197687E1	3.322075400E0	6.178325933E-1	-7.348418105E0	8.088086963E0
1.478197087E1	3.144723794E0	4.529376036E-1	-8.095864758E0	8.696980303E0
1.479196587E1	2.832649124E0	1.110007645E0	-7.433786868E0	8.032260282E0
1.480195987E1	2.608841683E0	1.934919673E0	-6.391517755E0	7.169481730E0
1.481195488E1	2.337212788E0	2.610250277E0	-5.620026766E0	6.622738933E0
1.482194888E1	1.916180516E0	3.254725124E0	-5.276290008E0	6.488776437E0
1.483194388E1	1.642827570E0	3.731842426E0	-4.838426526E0	6.327392952E0
1.484193788E1	1.414065783E0	3.671615520E0	-4.422988286E0	5.919727016E0
1.485193288E1	1.480353328E0	2.893192365E0	-4.358942564E0	5.437130521E0
1.486192688E1	1.899083258E0	1.856190423E0	-4.354084112E0	5.100000839E0
1.487192188E1	2.207710117E0	1.037149584E0	-4.449984296E0	5.074645156E0
1.488191588E1	2.644958764E0	7.669595428E-1	-4.162402443E0	4.990954608E0
1.489191087E1	2.689023674E0	1.187745793E0	-3.083111098E0	4.259948642E0
1.490190487E1	2.062273053E0	2.348319574E0	-2.350415216E0	3.910502098E0
1.491189988E1	1.335083348E0	3.530382750E0	-1.840494742E0	4.199222643E0
1.492189388E1	5.237960632E-1	3.886645121E0	-1.081784012E0	4.068246461E0
1.493188888E1	3.762081009E-1	4.177922707E0	-5.439717346E-1	4.229949873E0
1.494188288E1	3.124864604E-1	4.109479879E0	-3.438373303E-1	4.135661588E0
1.495187788E1	5.917382240E-1	3.445195250E0	1.348701221E-1	3.498244472E0
1.496187079E1	1.223810030E0	2.743129130E0	8.318295765E-1	3.116794645E0
1.497186579E1	1.514212361E0	2.586449478E0	1.670070040E0	3.430990224E0
1.498186079E1	1.535703363E0	2.728705218E0	3.346976645E0	4.583281537E0
1.499185479E1	1.104963983E0	3.250080680E0	5.329141821E0	6.339063210E0
1.500184979E1	2.278701601E-1	4.128116124E0	7.086790287E0	8.204624557E0
1.501184379E1	-4.539222747E-1	5.055758761E0	8.529946845E0	9.926063432E0
1.502183879E1	-1.154297673E0	5.544596515E0	9.472173607E0	1.103616901E1
1.503183279E1	-1.189319132E0	5.629692798E0	1.021747141E1	1.172623738E1
1.504182779E1	-9.367191236E-1	5.583224391E0	1.067967977E1	1.208740656E1
1.505182179E1	-3.673690843E-1	4.581879355E0	1.093159069E1	1.185867840E1
1.506181679E1	9.355270956E-2	3.341319464E0	1.096508939E1	1.146326102E1
1.507181079E1	3.121564947E-1	2.683739253E0	1.121277510E1	1.153369947E1
1.508180579E1	2.530409252E-1	2.134141912E0	1.159436323E1	1.179185524E1
1.509179979E1	6.874301009E-2	1.797926427E0	1.175575690E1	1.189264838E1
1.510179479E1	-1.714801605E-1	1.740288668E0	1.132285128E1	1.145709261E1
1.511178879E1	-5.307721204E-1	1.806231081E0	1.054277774E1	1.070954492E1
1.512178379E1	-9.763084280E-1	1.880617751E0	9.806343151E0	1.003266003E1
1.513177779E1	-1.364927537E0	1.902735867E0	9.420224605E0	9.706907982E0
1.514177279E1	-1.383389535E0	1.537907179E0	9.114997609E0	9.346769843E0
1.515176679E1	-1.178844065E0	8.453699738E-1	8.877412373E0	8.995152815E0
1.516176179E1	-6.025193202E-1	2.459527476E-1	9.049583638E0	9.072953560E0
1.517175579E1	5.779066354E-2	-4.424053064E-1	9.140308451E0	9.151191223E0
1.518175079E1	5.085755416E-1	-9.119791156E-1	8.879880483E0	8.941064387E0
1.519174579E1	5.985035987E-1	-8.774814203E-1	8.432876049E0	8.499504612E0
1.520173979E1	5.519515760E-1	-9.328798418E-1	7.671470338E0	7.747668842E0
1.521173479E1	5.750466891E-1	-9.950334053E-1	6.540969079E0	6.641163050E0
1.522172879E1	4.982702260E-1	-9.318131635E-1	5.631276809E0	5.729557355E0
1.523172379E1	3.756369376E-1	-5.632997060E-1	4.789185369E0	4.836807435E0
1.524171779E1	3.202468119E-1	-2.440839775E-1	3.846380902E0	3.867399779E0
1.525171279E1	3.161765285E-1	-1.660444061E-1	2.913337777E0	2.935144859E0
1.526170679E1	3.509592390E-1	-1.103488000E-1	2.163247012E0	2.194307837E0
1.527170179E1	2.892560573E-1	2.008053723E-1	1.502139761E0	1.542859594E0
1.528169579E1	3.075187390E-1	6.015023433E-1	8.943702257E-1	1.120834932E0
1.529169079E1	5.065949435E-1	8.641965464E-1	3.915927100E-1	1.075555186E0
1.530168479E1	6.513543152E-1	1.266069831E0	-8.805789828E-2	1.426516545E0
1.531167979E1	7.572242942E-1	1.674516848E0	-6.657283062E-1	1.954632826E0
1.532167379E1	8.893557266E-1	2.101578329E0	-1.327787485E0	2.640190275E0
1.533166879E1	8.962558065E-1	2.883312032E0	-2.038940470E0	3.643355731E0
1.534166279E1	8.799892911E-1	4.050434695E0	-2.521791260E0	4.851786632E0
1.535165779E1	7.618200595E-1	5.334140021E0	-2.686725426E0	6.020956160E0
1.536165179E1	6.857596245E-1	6.526460967E0	-2.798856311E0	7.134322369E0
1.537164679E1	5.784187784E-1	7.431463185E0	-2.832135739E0	7.973845132E0
1.538164079E1	4.513648488E-1	7.897911950E0	-2.587532090E0	8.323224478E0
1.539163579E1	1.424238750E-1	8.337441303E0	-2.396457362E0	8.676186946E0
1.540163079E1	-9.432234018E-2	8.753049113E0	-2.312404221E0	9.053837791E0
1.541162479E1	-2.050604277E-1	9.049707599E0	-2.122552730E0	9.297552769E0
1.542161979E1	-2.671762401E-1	9.574925559E0	-2.126803071E0	9.811925086E0
1.543161379E1	-2.355767903E-1	9.944698799E0	-2.173838074E0	1.018224448E1
1.544160879E1	-2.189578706E-1	1.000423047E1	-2.557170423E0	1.032819880E1
1.545160279E1	-2.746146658E-2	9.974937090E0	-2.683424672E0	1.032961239E1
1.546159779E1	2.992072143E-1	9.824149092E0	-2.442490736E0	1.012764491E1
1.547159179E1	5.136733269E-1	9.148337263E0	-2.239668367E0	9.432499635E0
1.548158679E1	6.062016043E-1	8.368040952E0	-2.004983935E0	8.626212978E0
1.549158079E1	3.954605701E-1	7.588900636E0	-1.761590075E0	7.800705193E0
1.550157579E1	1.442785570E-1	7.234634796E0	-1.678189484E0	7.428127414E0
1.551156979E1	-2.829264829E-1	6.901293803E0	-1.518411977E0	7.072020820E0
1.552156479E1	-5.641663730E-1	6.420813475E0	-1.429918461E0	6.602256900E0
1.553155879E1	-6.713253341E-1	5.800836707E0	-1.449821214E0	6.016840181E0
1.554155379E1	-7.449837329E-1	4.833453469E0	-1.627460210E0	5.154211864E0
1.555154779E1	-8.757548837E-1	3.627513773E0	-2.086316366E0	4.275338439E0
1.556154279E1	-7.798120151E-1	2.690447471E0	-2.196488433E0	3.559659508E0
1.557153679E1	-7.688368645E-1	1.564153284E0	-1.946513532E0	2.612776406E0
1.558153179E1	-5.203182124E-1	6.927289939E-1	-1.836711009E0	2.030790937E0
1.559152579E1	-3.175727340E-1	4.775290557E-1	-1.621717075E0	1.720131597E0
1.560152079E1	-2.985153243E-1	-4.919832175E-2	-1.511574243E0	1.541553945E0
1.561151479E1	-4.158514921E-1	-1.074389696E0	-1.415127929E0	1.824782930E0
1.562150979E1	-5.626427348E-1	-1.491069812E0	-1.226300286E0	2.010887472E0
1.563150479E1	-4.926256895E-1	-2.005730770E0	-1.101766287E0	2.340838513E0
1.564149879E1	-2.111274438E-1	-2.666877052E0	-1.300105596E0	2.974404574E0
1.565149379E1	9.115885947E-2	-3.047360345E0	-1.116094304E0	3.246595371E0
1.566148779E1	5.605068200E-1	-3.546068198E0	-1.362736877E0	3.840028562E0
1.567148279E1	8.015236770E-1	-4.250569392E0	-1.937598867E0	4.739627594E0
1.568147679E1	7.255202524E-1	-4.848344281E0	-2.170840207E0	5.361470797E0
1.569147179E1	5.667138952E-1	-5.290670650E0	-2.204210266E0	5.759418674E0
1.570146579E1	2.639361883E-1	-5.940061836E0	-2.014075186E0	6.277777933E0
1.571146079E1	-4.975115315E-2	-7.080807416E0	-1.576442669E0	7.254342171E0
1.572145479E1	-3.994523546E-2	-7.970617983E0	-1.127295815E0	8.050039908E0
1.573144979E1	1.065437883E-1	-8.852174621E0	-3.563035941E-1	8.859983033E0
1.574144379E1	5.270998131E-1	-9.823344516E0	3.133329910E-1	9.842464592E0
1.575143879E1	1.153414816E0	-1.060852734E1	1.145960712E0	1.073240160E1
1.576143279E1	1.476597953E0	-1.138659528E1	1.750888501E0	1.161466763E1
1.577142779E1	1.765565889E0	-1.217833284E1	1.883570595E0	1.244896991E1
1.578142179E1	2.031169228E0	-1.307232417E1	1.965922195E0	1.337445915E1
1.579141679E1	2.210816889E0	-1.367248121E1	2.196854469E0	1.402321730E1
1.580141079E1	2.388281638E0	-1.411178837E1	2.726229215E0	1.456979018E1
1.581140579E1	2.609141645E0	-1.399041654E1	3.472497654E0	1.464915066E1
1.582139979E1	2.820009783E0	-1.376986893E1	3.949836273E0	1.460010110E1
1.583139479E1	2.898454274E0	-1.335437280E1	4.049282793E0	1.425261384E1
1.584138879E1	2.786325435E0	-1.271874187E1	4.084260253E0	1.364592195E1
1.585138379E1	2.657910932E0	-1.180832454E1	4.112164920E0	1.278322805E1
1.586137779E1	2.446610246E0	-1.111298652E1	3.950095305E0	1.204523242E1
1.587137279E1	2.256831699E0	-1.059445310E1	3.439328154E0	1.136506506E1
1.588136779E1	2.383258588E0	-9.936228522E0	3.154044841E0	1.069376256E1
1.589136179E1	2.503931524E0	-9.285785422E0	2.781052124E0	1.001148016E1
1.590135679E1	2.645881455E0	-8.462750058E0	2.505478113E0	9.213915986E0
1.591135079E1	2.809643254E0	-7.594814510E0	2.390260482E0	8.443260497E0
1.592134579E1	2.650004327E0	-6.682020292E0	1.832461252E0	7.418209512E0
1.593133979E1	2.340178642E0	-6.442656333E0	1.457543632E0	7.007759281E0
1.594133479E1	1.911894654E0	-6.296101720E0	9.344827098E-1	6.646013540E0
1.595132879E1	1.335868921E0	-6.013170742E0	3.756754196E-1	6.171215453E0
1.596132379E1	8.828296492E-1	-5.548093150E0	8.127594674E-1	5.676381219E0
1.597131813E1	5.503376714E-1	-4.164241392E0	2.015834028E0	4.659116306E0
1.598131313E1	1.498789745E-1	-3.404874020E0	1.811532898E0	3.859699760E0
1.599130713E1	6.049766857E-1	-3.254774533E0	1.730237305E0	3.735408301E0
1.600130212E1	3.489787140E-1	-2.926109265E0	1.374959897E0	3.251832759E0
1.601129612E1	-4.651582112E-1	-2.507045459E0	3.098720241E-1	2.568592954E0
1.602129113E1	-1.220151354E0	-1.999034978E0	-5.342770511E-1	2.402157808E0
1.603128513E1	-1.710030497E0	-1.652177560E0	-8.403162253E-1	2.521909267E0
1.604128013E1	-1.812894714E0	-1.297341325E0	-6.668117952E-1	2.326869083E0
1.605127413E1	-1.415161989E0	-2.558620971E-1	3.149368823E-1	1.472186846E0
1.606126913E1	-5.708745180E-1	3.545851705E-1	1.384059919E0	1.538587084E0
1.607126313E1	-4.118926713E-1	6.153100314E-1	1.614158964E0	1.775886024E0
1.608125813E1	-3.397729307E-1	1.250773076E0	1.308293452E0	1.841605465E0
1.609125213E1	-3.760424785E-1	1.718666980E0	4.008546996E-1	1.804413651E0
1.610124712E1	-8.881658182E-1	2.769965218E0	-5.010923481E-1	2.951718037E0
1.611124212E1	-1.061796256E0	4.634028332E0	-1.145577135E0	4.890191903E0
1.612123612E1	-1.040672458E0	5.635440027E0	-1.821602388E0	6.013270218E0
1.613123113E1	-8.996873912E-1	6.333944315E0	-2.730986509E0	6.956045953E0
1.614122513E1	-5.126916160E-1	7.594036830E0	-2.214421259E0	7.926910469E0
1.615122013E1	-6.109039351E-2	9.221334488E0	-1.290131416E0	9.311346887E0
1.616121413E1	3.940305604E-1	1.006067481E1	-1.190149875E0	1.013848581E1
1.617120913E1	6.827124211E-1	1.069345815E1	-8.583279884E-1	1.074955210E1
1.618120313E1	1.072291058E0	1.237117401E1	2.803441697E-1	1.242072250E1
1.619119812E1	1.740173478E0	1.393739399E1	1.170941772E0	1.409433431E1
1.620119212E1	2.367658947E0	1.483861014E1	2.079909571E0	1.516958086E1
1.621118712E1	3.322476519E0	1.522492749E1	2.475211170E0	1.577859112E1
1.622118112E1	4.230789723E0	1.508050477E1	2.850930444E0	1.592008198E1
1.623117613E1	4.871895112E0	1.500179189E1	3.316775191E0	1.611800607E1
1.624117013E1	5.304357812E0	1.479565649E1	3.183227710E0	1.603685136E1
1.625116513E1	5.572790034E0	1.423787539E1	2.796930823E0	1.554335570E1
1.626115913E1	5.632932740E0	1.379684213E1	2.338202137E0	1.508475964E1
1.627115413E1	5.667411432E0	1.337348852E1	1.705994164E0	1.462464234E1
1.628114813E1	5.157755837E0	1.325314697E1	1.163743265E0	1.426893998E1
1.629114312E1	4.661247706E0	1.320919345E1	7.804161787E-1	1.402922205E1
1.630113712E1	4.210170102E0	1.281565596E1	4.883378166E-1	1.349833485E1
1.631113212E1	3.621091191E0	1.238276319E1	-1.085161364E-1	1.290181776E1
1.632112612E1	3.012862942E0	1.225133065E1	-1.938656044E-1	1.261784568E1
1.633112113E1	2.422514016E0	1.186783399E1	-2.356082922E-1	1.211484912E1
1.634111613E1	1.647352438E0	1.071868772E1	-1.459411232E0	1.094229947E1
1.635111013E1	9.538967814E-1	9.607919642E0	-2.436662816E0	9.957879523E0
1.636110513E1	4.455040383E-1	8.781921494E0	-2.576609491E0	9.162943602E0
1.637109913E1	-2.400925219E-1	8.047429932E0	-2.758715175E0	8.510539486E0
1.638109412E1	-6.526217723E-1	7.359436013E0	-2.757052227E0	7.885971760E0
1.639108812E1	-1.033784073E0	6.225732819E0	-3.040922268E0	7.005402692E0
1.640108312E1	-1.590215201E0	5.079943430E0	-3.216131161E0	6.219172717E0
1.641107712E1	-2.062619209E0	4.212744923E0	-3.032038009E0	5.585236993E0
1.642107213E1	-2.369664981E0	3.252849337E0	-2.946483303E0	4.987795584E0
